date,shift,machine_id,machine_name,machine_type,machine_age_years,operator_id,product_code,planned_production_time_min,downtime_minutes,downtime_reason,actual_run_time_min,ideal_cycle_time_min,actual_cycle_time_min,ideal_units_possible,units_produced,units_good,units_defective
5/14/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-013,Gear-C,480,37,Planned Maintenance,443,0.35,0.6359,843,696,561,135
5/14/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-017,Valve-D,480,153,Unplanned Breakdown,327,0.68,0.8701,400,375,370,5
5/14/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-008,Valve-D,480,119,Unplanned Breakdown,361,0.72,0.9626,417,375,359,16
5/14/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-017,Connector-E,480,32,Planned Maintenance,448,0.21,0.2182,2370,2053,1985,68
5/14/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-015,Housing-B,480,0,None,480,0.24,0.3822,1538,1255,1113,142
5/14/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-014,Bracket-A,480,0,None,480,0.52,0.6195,923,774,736,38
5/14/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-016,Gear-C,480,0,None,480,0.58,1.0575,551,453,410,43
5/14/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-019,Housing-B,480,76,Planned Maintenance,404,0.31,0.4965,1002,813,783,30
5/14/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-012,Valve-D,480,66,Material Shortage,414,0.35,0.5288,985,782,699,83
5/14/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-010,Valve-D,480,40,Changeover,440,0.68,0.9978,539,440,429,11
5/14/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-008,Connector-E,480,0,None,480,0.72,0.7813,740,614,579,35
5/14/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-016,Gear-C,480,0,None,480,0.21,0.3712,1523,1293,1216,77
5/14/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-016,Bracket-A,480,0,None,480,0.24,0.3178,2000,1510,1329,181
5/15/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-003,Gear-C,480,0,None,480,0.52,0.7981,615,601,550,51
5/15/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-008,Housing-B,480,0,None,480,0.58,0.8521,636,563,494,69
5/15/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-003,Gear-C,480,113,Planned Maintenance,367,0.31,0.4641,789,790,768,22
5/15/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Bracket-A,480,71,Planned Maintenance,409,0.35,0.3659,1168,1117,1011,106
5/15/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-009,Gear-C,480,0,None,480,0.68,1.0682,470,449,437,12
5/15/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-018,Connector-E,480,72,Planned Maintenance,408,0.72,0.6855,629,595,557,38
5/15/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-018,Housing-B,480,0,None,480,0.21,0.2828,1758,1697,1635,62
5/15/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-009,Valve-D,480,0,None,480,0.24,0.3077,1666,1559,1279,280
5/15/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-009,Connector-E,480,155,Unplanned Breakdown,325,0.52,0.5447,694,596,579,17
5/15/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-007,Bracket-A,480,145,Unplanned Breakdown,335,0.58,0.6841,577,489,442,47
5/15/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-008,Gear-C,480,0,None,480,0.31,0.5155,1032,931,910,21
5/15/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-012,Bracket-A,480,81,Planned Maintenance,399,0.35,0.4229,1140,943,840,103
5/15/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-002,Housing-B,480,0,None,480,0.68,0.9949,542,482,473,9
5/15/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-001,Valve-D,480,0,None,480,0.72,0.9636,555,498,456,42
5/15/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-009,Housing-B,480,0,None,480,0.21,0.2931,1758,1637,1590,47
5/15/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-002,Bracket-A,480,215,Unplanned Breakdown,265,0.24,0.2921,1104,907,769,138
5/15/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-015,Valve-D,480,0,None,480,0.52,0.7505,769,639,611,28
5/15/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Housing-B,480,54,Changeover,426,0.58,0.9113,564,467,430,37
5/15/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-004,Connector-E,480,0,None,480,0.31,0.344,1720,1395,1371,24
5/15/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-014,Housing-B,480,0,None,480,0.35,0.5995,1054,800,704,96
5/15/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-016,Connector-E,480,33,Changeover,447,0.68,0.728,730,614,606,8
5/15/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-004,Bracket-A,480,80,Material Shortage,400,0.72,0.8981,555,445,426,19
5/15/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-011,Connector-E,480,0,None,480,0.21,0.2365,2539,2029,1972,57
5/15/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-006,Connector-E,480,0,None,480,0.24,0.2759,2222,1739,1579,160
5/16/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-014,Housing-B,480,0,None,480,0.52,0.6948,710,690,645,45
5/16/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-016,Connector-E,480,200,Unplanned Breakdown,280,0.58,0.5879,536,476,443,33
5/16/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-018,Gear-C,480,221,Unplanned Breakdown,259,0.31,0.4929,556,525,513,12
5/16/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-002,Housing-B,480,0,None,480,0.35,0.4841,1054,991,838,153
5/16/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-017,Connector-E,480,0,None,480,0.68,0.65,784,738,730,8
5/16/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-011,Housing-B,480,38,Material Shortage,442,0.72,0.9724,472,454,414,40
5/16/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-002,Connector-E,480,0,None,480,0.21,0.2103,2539,2282,2222,60
5/16/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-014,Gear-C,480,31,Changeover,449,0.24,0.3862,1247,1162,891,271
5/16/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-008,Gear-C,480,0,None,480,0.52,0.9092,615,527,495,32
5/16/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-015,Bracket-A,480,0,None,480,0.58,0.6428,827,746,678,68
5/16/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-017,Housing-B,480,0,None,480,0.31,0.4689,1191,1023,1003,20
5/16/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-007,Housing-B,480,0,None,480,0.35,0.5371,1054,893,805,88
5/16/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-011,Bracket-A,480,0,None,480,0.68,0.7275,705,659,651,8
5/16/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-010,Bracket-A,480,0,None,480,0.72,0.8043,666,596,564,32
5/16/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-012,Bracket-A,480,98,Unplanned Breakdown,382,0.21,0.2433,1819,1570,1523,47
5/16/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-014,Gear-C,480,191,Unplanned Breakdown,289,0.24,0.4398,802,657,532,125
5/16/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-009,Connector-E,480,52,Planned Maintenance,428,0.52,0.5912,914,723,703,20
5/16/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-011,Valve-D,480,108,Planned Maintenance,372,0.58,0.8253,534,450,396,54
5/16/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-006,Connector-E,480,0,None,480,0.31,0.347,1720,1383,1363,20
5/16/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-016,Bracket-A,480,0,None,480,0.35,0.4272,1371,1123,972,151
5/16/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-018,Connector-E,480,0,None,480,0.68,0.7348,784,653,641,12
5/16/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-008,Housing-B,480,0,None,480,0.72,1.1785,512,407,385,22
5/16/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-018,Gear-C,480,124,Unplanned Breakdown,356,0.21,0.385,1130,924,873,51
5/16/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-013,Housing-B,480,0,None,480,0.24,0.3918,1538,1225,992,233
5/17/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-005,Valve-D,480,85,Material Shortage,395,0.52,0.6982,633,565,539,26
5/17/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Gear-C,480,259,Unplanned Breakdown,221,0.58,0.9897,254,223,198,25
5/17/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-002,Valve-D,480,151,Unplanned Breakdown,329,0.31,0.3959,884,831,806,25
5/17/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-005,Gear-C,480,0,None,480,0.35,0.561,914,855,742,113
5/17/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-014,Housing-B,480,45,Changeover,435,0.68,0.8711,492,499,490,9
5/17/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-019,Connector-E,480,160,Unplanned Breakdown,320,0.72,0.6908,493,463,435,28
5/17/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-010,Valve-D,480,93,Planned Maintenance,387,0.21,0.2656,1535,1457,1416,41
5/17/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-013,Housing-B,480,0,None,480,0.24,0.3423,1538,1402,1238,164
5/17/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-002,Housing-B,480,0,None,480,0.52,0.7796,710,615,577,38
5/17/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-020,Valve-D,480,292,Unplanned Breakdown,188,0.58,0.8252,270,227,201,26
5/17/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-019,Connector-E,480,71,Planned Maintenance,409,0.31,0.3099,1465,1319,1291,28
5/17/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Bracket-A,480,110,Planned Maintenance,370,0.35,0.4168,1057,887,776,111
5/17/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-020,Valve-D,480,28,Material Shortage,452,0.68,0.8611,553,524,514,10
5/17/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-018,Gear-C,480,0,None,480,0.72,1.2656,444,379,351,28
5/17/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-007,Bracket-A,480,55,Changeover,425,0.21,0.2314,2023,1836,1759,77
5/17/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-017,Connector-E,480,59,Material Shortage,421,0.24,0.2603,1949,1617,1410,207
5/17/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-005,Connector-E,480,0,None,480,0.52,0.5383,1025,891,867,24
5/17/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-017,Housing-B,480,70,Planned Maintenance,410,0.58,0.8909,543,460,413,47
5/17/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Gear-C,480,54,Changeover,426,0.31,0.5572,916,764,737,27
5/17/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-001,Valve-D,480,31,Planned Maintenance,449,0.35,0.5399,1069,831,747,84
5/17/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-019,Bracket-A,480,0,None,480,0.68,0.8466,705,566,558,8
5/17/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-012,Valve-D,480,200,Unplanned Breakdown,280,0.72,1.012,324,276,253,23
5/17/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-015,Valve-D,480,0,None,480,0.21,0.3177,1904,1510,1450,60
5/17/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-007,Housing-B,480,90,Planned Maintenance,390,0.24,0.382,1250,1020,862,158
5/18/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-007,Connector-E,480,227,Unplanned Breakdown,253,0.52,0.508,540,498,484,14
5/18/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-016,Bracket-A,480,141,Unplanned Breakdown,339,0.58,0.6117,584,554,502,52
5/18/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-009,Bracket-A,480,0,None,480,0.31,0.3294,1548,1457,1432,25
5/18/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-006,Gear-C,480,0,None,480,0.24,0.4002,1333,1199,1048,151
5/18/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-001,Connector-E,480,0,None,480,0.52,0.5495,1025,873,847,26
5/18/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-014,Connector-E,480,0,None,480,0.58,0.5924,919,810,738,72
5/18/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-005,Housing-B,480,178,Unplanned Breakdown,302,0.31,0.467,749,646,631,15
5/18/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-018,Gear-C,480,0,None,480,0.35,0.5986,914,801,672,129
5/18/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-010,Gear-C,480,0,None,480,0.68,1.0765,470,445,436,9
5/18/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-001,Valve-D,480,111,Planned Maintenance,369,0.21,0.294,1464,1255,1190,65
5/18/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-002,Housing-B,480,0,None,480,0.24,0.3815,1538,1258,1094,164
5/20/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Gear-C,480,75,Planned Maintenance,405,0.52,0.7923,519,511,483,28
5/20/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-020,Valve-D,480,89,Material Shortage,391,0.58,0.7708,561,507,455,52
5/20/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-016,Valve-D,480,91,Planned Maintenance,389,0.31,0.4016,1045,968,936,32
5/20/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-006,Valve-D,480,0,None,480,0.35,0.4761,1142,1008,922,86
5/20/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-020,Housing-B,480,47,Changeover,433,0.68,0.9277,489,466,455,11
5/20/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-011,Bracket-A,480,0,None,480,0.72,0.8049,666,596,562,34
5/20/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-011,Valve-D,480,75,Planned Maintenance,405,0.21,0.2659,1607,1523,1481,42
5/20/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-004,Valve-D,480,0,None,480,0.24,0.3323,1666,1444,1239,205
5/20/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-012,Valve-D,480,61,Material Shortage,419,0.52,0.6935,671,604,573,31
5/20/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-003,Connector-E,480,0,None,480,0.58,0.6124,919,783,731,52
5/20/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-007,Bracket-A,480,261,Unplanned Breakdown,219,0.31,0.3394,706,645,630,15
5/20/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-010,Connector-E,480,0,None,480,0.35,0.3709,1523,1294,1138,156
5/20/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-008,Valve-D,480,0,None,480,0.68,0.8979,588,534,523,11
5/20/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-018,Connector-E,480,0,None,480,0.72,0.7543,740,636,608,28
5/20/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-018,Bracket-A,480,57,Planned Maintenance,423,0.21,0.2256,2014,1875,1815,60
5/20/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-016,Housing-B,480,57,Changeover,423,0.24,0.3778,1355,1119,887,232
5/20/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Valve-D,480,48,Material Shortage,432,0.52,0.7471,692,578,541,37
5/20/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Valve-D,480,0,None,480,0.58,0.8898,689,539,475,64
5/20/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-015,Bracket-A,480,164,Unplanned Breakdown,316,0.31,0.3521,1019,897,874,23
5/20/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-015,Gear-C,480,58,Changeover,422,0.35,0.6379,803,661,541,120
5/20/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-020,Valve-D,480,0,None,480,0.68,1.0063,588,476,468,8
5/20/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-012,Bracket-A,480,81,Unplanned Breakdown,399,0.72,0.9232,554,432,415,17
5/20/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-003,Valve-D,480,69,Unplanned Breakdown,411,0.21,0.3175,1630,1294,1243,51
5/20/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-010,Connector-E,480,0,None,480,0.24,0.2654,2222,1808,1571,237
5/21/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Gear-C,480,0,None,480,0.52,0.7963,615,602,558,44
5/21/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-011,Housing-B,480,90,Planned Maintenance,390,0.58,0.8463,517,460,400,60
5/21/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-008,Housing-B,480,112,Planned Maintenance,368,0.31,0.4114,913,894,866,28
5/21/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-011,Valve-D,480,26,Material Shortage,454,0.35,0.4412,1080,1029,888,141
5/21/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-013,Bracket-A,480,234,Unplanned Breakdown,246,0.68,0.7192,361,342,336,6
5/21/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-010,Bracket-A,480,90,Planned Maintenance,390,0.72,0.7487,541,520,492,28
5/21/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-010,Bracket-A,480,47,Changeover,433,0.21,0.2186,2061,1980,1903,77
5/21/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-003,Connector-E,480,322,Unplanned Breakdown,158,0.24,0.2356,731,670,571,99
5/21/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-001,Bracket-A,480,0,None,480,0.52,0.5732,923,837,790,47
5/21/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Housing-B,480,96,Planned Maintenance,384,0.58,0.8938,509,429,386,43
5/21/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-005,Gear-C,480,0,None,480,0.31,0.5276,1032,909,883,26
5/21/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-013,Bracket-A,480,0,None,480,0.35,0.4065,1371,1180,1026,154
5/21/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-010,Connector-E,480,0,None,480,0.68,0.705,784,680,670,10
5/21/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-016,Gear-C,480,0,None,480,0.72,1.2002,444,399,366,33
5/21/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-014,Bracket-A,480,81,Unplanned Breakdown,399,0.21,0.235,1900,1697,1646,51
5/21/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-017,Bracket-A,480,51,Changeover,429,0.24,0.2817,1787,1522,1346,176
5/21/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-018,Bracket-A,480,0,None,480,0.52,0.6164,923,778,754,24
5/21/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-018,Valve-D,480,222,Unplanned Breakdown,258,0.58,0.8384,370,307,282,25
5/21/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-004,Bracket-A,480,0,None,480,0.31,0.3611,1548,1329,1307,22
5/21/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-017,Connector-E,480,0,None,480,0.35,0.3837,1523,1250,1105,145
5/21/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-006,Bracket-A,480,68,Planned Maintenance,412,0.68,0.8359,605,492,486,6
5/21/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-013,Bracket-A,480,0,None,480,0.72,0.8604,666,557,536,21
5/21/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-009,Bracket-A,480,0,None,480,0.21,0.2426,2285,1978,1897,81
5/21/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-002,Valve-D,480,0,None,480,0.24,0.3616,1666,1327,1156,171
5/22/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-014,Connector-E,480,62,Planned Maintenance,418,0.52,0.4913,893,850,819,31
5/22/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Gear-C,480,50,Changeover,430,0.58,0.9521,494,451,410,41
5/22/24,Morning (6AM-2PM),MC-103,Injection Molder 1,Injection Molder,5,OP-005,Gear-C,480,0,None,480,0.31,0.5097,1032,941,905,36
5/22/24,Morning (6AM-2PM),MC-104,Injection Molder 2,Injection Molder,15,OP-010,Housing-B,480,0,None,480,0.35,0.5087,1054,943,830,113
5/22/24,Morning (6AM-2PM),MC-105,Assembly Line A,Assembly,3,OP-019,Gear-C,480,0,None,480,0.68,1.0805,470,444,436,8
5/22/24,Morning (6AM-2PM),MC-106,Assembly Line B,Assembly,10,OP-009,Valve-D,480,0,None,480,0.72,0.9495,555,505,467,38
5/22/24,Morning (6AM-2PM),MC-107,Stamping Press 1,Stamping Press,7,OP-003,Gear-C,480,28,Material Shortage,452,0.21,0.325,1434,1390,1302,88
5/22/24,Morning (6AM-2PM),MC-108,Stamping Press 2,Stamping Press,18,OP-002,Housing-B,480,58,Changeover,422,0.24,0.3307,1352,1276,1010,266
5/22/24,Afternoon (2PM-10PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-016,Gear-C,480,242,Unplanned Breakdown,238,0.52,0.9203,305,258,239,19
5/22/24,Afternoon (2PM-10PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-010,Connector-E,480,0,None,480,0.58,0.5921,919,810,755,55
5/22/24,Afternoon (2PM-10PM),MC-103,Injection Molder 1,Injection Molder,5,OP-016,Valve-D,480,0,None,480,0.31,0.4247,1290,1130,1106,24
5/22/24,Afternoon (2PM-10PM),MC-104,Injection Molder 2,Injection Molder,15,OP-014,Valve-D,480,46,Changeover,434,0.35,0.4895,1033,886,788,98
5/22/24,Afternoon (2PM-10PM),MC-105,Assembly Line A,Assembly,3,OP-020,Gear-C,480,0,None,480,0.68,1.1642,470,412,406,6
5/22/24,Afternoon (2PM-10PM),MC-106,Assembly Line B,Assembly,10,OP-007,Housing-B,480,0,None,480,0.72,1.0851,512,442,413,29
5/22/24,Afternoon (2PM-10PM),MC-107,Stamping Press 1,Stamping Press,7,OP-010,Bracket-A,480,92,Unplanned Breakdown,388,0.21,0.2356,1847,1646,1582,64
5/22/24,Afternoon (2PM-10PM),MC-108,Stamping Press 2,Stamping Press,18,OP-015,Gear-C,480,0,None,480,0.24,0.4378,1333,1096,842,254
5/22/24,Night (10PM-6AM),MC-101,CNC Lathe A,CNC Lathe,8,OP-018,Housing-B,480,55,Changeover,425,0.52,0.8515,628,499,466,33
5/22/24,Night (10PM-6AM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Gear-C,480,0,None,480,0.58,1.1091,551,432,375,57
5/22/24,Night (10PM-6AM),MC-103,Injection Molder 1,Injection Molder,5,OP-018,Valve-D,480,55,Changeover,425,0.31,0.4616,1142,920,893,27
5/22/24,Night (10PM-6AM),MC-104,Injection Molder 2,Injection Molder,15,OP-020,Bracket-A,480,58,Material Shortage,422,0.35,0.4564,1205,924,820,104
5/22/24,Night (10PM-6AM),MC-105,Assembly Line A,Assembly,3,OP-012,Bracket-A,480,0,None,480,0.68,0.7938,705,604,597,7
5/22/24,Night (10PM-6AM),MC-106,Assembly Line B,Assembly,10,OP-002,Valve-D,480,0,None,480,0.72,1.1094,555,432,403,29
5/22/24,Night (10PM-6AM),MC-107,Stamping Press 1,Stamping Press,7,OP-015,Gear-C,480,84,Planned Maintenance,396,0.21,0.3621,1257,1093,1055,38
5/22/24,Night (10PM-6AM),MC-108,Stamping Press 2,Stamping Press,18,OP-018,Valve-D,480,128,Unplanned Breakdown,352,0.24,0.3547,1222,992,882,110
5/23/24,Morning (6AM-2PM),MC-101,CNC Lathe A,CNC Lathe,8,OP-013,Gear-C,480,33,Material Shortage,447,0.52,0.8732,573,511,473,38
5/23/24,Morning (6AM-2PM),MC-102,CNC Lathe B,CNC Lathe,12,OP-012,Connector-E,480,0,None,480,0.58,0.5951,919,806,755,51
